commercial_area_code,commercial_area_name,business_type,time_band,quarter_count,total_transactions,band_transactions,band_hours,observed_days,hourly_average,overall_hourly_average,time_index,demand_level
3120088,구산역,FAST_FOOD,TIME_00_06,12,882689,52284,6,1096,7.9507,33.5572,23.69,LOW
3120088,구산역,FAST_FOOD,TIME_06_11,12,882689,89807,5,1096,16.3881,33.5572,48.84,LOW
3120088,구산역,FAST_FOOD,TIME_11_14,12,882689,186147,3,1096,56.6141,33.5572,168.71,HIGH
3120088,구산역,FAST_FOOD,TIME_14_17,12,882689,163768,3,1096,49.8078,33.5572,148.43,HIGH
3120088,구산역,FAST_FOOD,TIME_17_21,12,882689,256205,4,1096,58.4409,33.5572,174.15,HIGH
3120088,구산역,FAST_FOOD,TIME_21_24,12,882689,134478,3,1096,40.8996,33.5572,121.88,MEDIUM
3120088,구산역,BUNSIK,TIME_00_06,12,866777,1168,6,1096,0.1776,32.9523,0.54,CLOSED
3120088,구산역,BUNSIK,TIME_06_11,12,866777,63337,5,1096,11.5578,32.9523,35.07,LOW
3120088,구산역,BUNSIK,TIME_11_14,12,866777,214200,3,1096,65.146,32.9523,197.7,HIGH
3120088,구산역,BUNSIK,TIME_14_17,12,866777,196885,3,1096,59.8799,32.9523,181.72,HIGH
3120088,구산역,BUNSIK,TIME_17_21,12,866777,322793,4,1096,73.6298,32.9523,223.44,VERY_HIGH
3120088,구산역,BUNSIK,TIME_21_24,12,866777,68394,3,1096,20.8011,32.9523,63.12,LOW
3120088,구산역,CAFE_BEVERAGE,TIME_00_06,12,1536363,203,6,1096,0.0309,58.408,0.05,CLOSED
3120088,구산역,CAFE_BEVERAGE,TIME_06_11,12,1536363,291911,5,1096,53.2684,58.408,91.2,MEDIUM
3120088,구산역,CAFE_BEVERAGE,TIME_11_14,12,1536363,416759,3,1096,126.7515,58.408,217.01,HIGH
3120088,구산역,CAFE_BEVERAGE,TIME_14_17,12,1536363,416292,3,1096,126.6095,58.408,216.77,HIGH
3120088,구산역,CAFE_BEVERAGE,TIME_17_21,12,1536363,361685,4,1096,82.5011,58.408,141.25,HIGH
3120088,구산역,CAFE_BEVERAGE,TIME_21_24,12,1536363,49513,3,1096,15.0587,58.408,25.78,LOW
3120089,구파발역,KOREAN_FOOD,TIME_00_06,12,1003231,23758,6,1096,3.6128,38.1399,9.47,CLOSED
3120089,구파발역,KOREAN_FOOD,TIME_06_11,12,1003231,56669,5,1096,10.3411,38.1399,27.11,LOW
3120089,구파발역,KOREAN_FOOD,TIME_11_14,12,1003231,303232,3,1096,92.2238,38.1399,241.8,VERY_HIGH
3120089,구파발역,KOREAN_FOOD,TIME_14_17,12,1003231,144957,3,1096,44.0867,38.1399,115.59,MEDIUM
3120089,구파발역,KOREAN_FOOD,TIME_17_21,12,1003231,363539,4,1096,82.924,38.1399,217.42,HIGH
3120089,구파발역,KOREAN_FOOD,TIME_21_24,12,1003231,111076,3,1096,33.7822,38.1399,88.57,MEDIUM
3120089,구파발역,CHINESE_FOOD,TIME_00_06,12,59243,7,6,1096,0.0011,2.2522,0.05,CLOSED
3120089,구파발역,CHINESE_FOOD,TIME_06_11,12,59243,109,5,1096,0.0199,2.2522,0.88,CLOSED
3120089,구파발역,CHINESE_FOOD,TIME_11_14,12,59243,23506,3,1096,7.149,2.2522,317.42,VERY_HIGH
3120089,구파발역,CHINESE_FOOD,TIME_14_17,12,59243,8577,3,1096,2.6086,2.2522,115.82,MEDIUM
3120089,구파발역,CHINESE_FOOD,TIME_17_21,12,59243,26503,4,1096,6.0454,2.2522,268.42,VERY_HIGH
3120089,구파발역,CHINESE_FOOD,TIME_21_24,12,59243,541,3,1096,0.1645,2.2522,7.31,CLOSED
3120089,구파발역,JAPANESE_FOOD,TIME_00_06,12,38325,0,6,1096,0.0,1.457,0.0,CLOSED
3120089,구파발역,JAPANESE_FOOD,TIME_06_11,12,38325,0,5,1096,0.0,1.457,0.0,CLOSED
3120089,구파발역,JAPANESE_FOOD,TIME_11_14,12,38325,15958,3,1096,4.8534,1.457,333.11,VERY_HIGH
3120089,구파발역,JAPANESE_FOOD,TIME_14_17,12,38325,5900,3,1096,1.7944,1.457,123.16,MEDIUM
3120089,구파발역,JAPANESE_FOOD,TIME_17_21,12,38325,16077,4,1096,3.6672,1.457,251.69,VERY_HIGH
3120089,구파발역,JAPANESE_FOOD,TIME_21_24,12,38325,390,3,1096,0.1186,1.457,8.14,CLOSED
3120089,구파발역,BUNSIK,TIME_00_06,12,45955,568,6,1096,0.0864,1.7471,4.94,CLOSED
3120089,구파발역,BUNSIK,TIME_06_11,12,45955,4619,5,1096,0.8429,1.7471,48.25,LOW
3120089,구파발역,BUNSIK,TIME_11_14,12,45955,11753,3,1096,3.5745,1.7471,204.6,HIGH
3120089,구파발역,BUNSIK,TIME_14_17,12,45955,9637,3,1096,2.931,1.7471,167.76,HIGH
3120089,구파발역,BUNSIK,TIME_17_21,12,45955,15810,4,1096,3.6063,1.7471,206.42,HIGH
3120089,구파발역,BUNSIK,TIME_21_24,12,45955,3568,3,1096,1.0852,1.7471,62.11,LOW
3120089,구파발역,CAFE_BEVERAGE,TIME_00_06,12,961512,5,6,1096,0.0008,36.5538,0.0,CLOSED
3120089,구파발역,CAFE_BEVERAGE,TIME_06_11,12,961512,133096,5,1096,24.2876,36.5538,66.44,LOW
3120089,구파발역,CAFE_BEVERAGE,TIME_11_14,12,961512,310095,3,1096,94.3111,36.5538,258.01,VERY_HIGH
3120089,구파발역,CAFE_BEVERAGE,TIME_14_17,12,961512,286277,3,1096,87.0672,36.5538,238.19,VERY_HIGH
3120089,구파발역,CAFE_BEVERAGE,TIME_17_21,12,961512,201334,4,1096,45.9247,36.5538,125.64,MEDIUM
3120089,구파발역,CAFE_BEVERAGE,TIME_21_24,12,961512,30705,3,1096,9.3385,36.5538,25.55,LOW
3120090,연신내역,KOREAN_FOOD,TIME_00_06,12,1127070,29118,6,1096,4.4279,42.8479,10.33,LOW
3120090,연신내역,KOREAN_FOOD,TIME_06_11,12,1127070,45375,5,1096,8.2801,42.8479,19.32,LOW
3120090,연신내역,KOREAN_FOOD,TIME_11_14,12,1127070,298441,3,1096,90.7667,42.8479,211.83,HIGH
3120090,연신내역,KOREAN_FOOD,TIME_14_17,12,1127070,164270,3,1096,49.9605,42.8479,116.6,MEDIUM
3120090,연신내역,KOREAN_FOOD,TIME_17_21,12,1127070,466999,4,1096,106.5235,42.8479,248.61,VERY_HIGH
3120090,연신내역,KOREAN_FOOD,TIME_21_24,12,1127070,122867,3,1096,37.3683,42.8479,87.21,MEDIUM
3120090,연신내역,WESTERN_FOOD,TIME_00_06,12,126200,1005,6,1096,0.1528,4.7977,3.19,CLOSED
3120090,연신내역,WESTERN_FOOD,TIME_06_11,12,126200,3640,5,1096,0.6642,4.7977,13.84,LOW
3120090,연신내역,WESTERN_FOOD,TIME_11_14,12,126200,38610,3,1096,11.7427,4.7977,244.75,VERY_HIGH
3120090,연신내역,WESTERN_FOOD,TIME_14_17,12,126200,23506,3,1096,7.149,4.7977,149.01,HIGH
3120090,연신내역,WESTERN_FOOD,TIME_17_21,12,126200,48286,4,1096,11.0141,4.7977,229.57,VERY_HIGH
3120090,연신내역,WESTERN_FOOD,TIME_21_24,12,126200,11153,3,1096,3.392,4.7977,70.7,MEDIUM
3120090,연신내역,CHICKEN,TIME_00_06,12,48505,4143,6,1096,0.63,1.844,34.17,LOW
3120090,연신내역,CHICKEN,TIME_06_11,12,48505,0,5,1096,0.0,1.844,0.0,CLOSED
3120090,연신내역,CHICKEN,TIME_11_14,12,48505,996,3,1096,0.3029,1.844,16.43,LOW
3120090,연신내역,CHICKEN,TIME_14_17,12,48505,3164,3,1096,0.9623,1.844,52.18,LOW
3120090,연신내역,CHICKEN,TIME_17_21,12,48505,24885,4,1096,5.6763,1.844,307.82,VERY_HIGH
3120090,연신내역,CHICKEN,TIME_21_24,12,48505,15317,3,1096,4.6585,1.844,252.63,VERY_HIGH
3120090,연신내역,FAST_FOOD,TIME_00_06,12,99234,4,6,1096,0.0006,3.7726,0.02,CLOSED
3120090,연신내역,FAST_FOOD,TIME_06_11,12,99234,1468,5,1096,0.2679,3.7726,7.1,CLOSED
3120090,연신내역,FAST_FOOD,TIME_11_14,12,99234,25095,3,1096,7.6323,3.7726,202.31,HIGH
3120090,연신내역,FAST_FOOD,TIME_14_17,12,99234,22116,3,1096,6.7263,3.7726,178.29,HIGH
3120090,연신내역,FAST_FOOD,TIME_17_21,12,99234,46795,4,1096,10.674,3.7726,282.94,VERY_HIGH
3120090,연신내역,FAST_FOOD,TIME_21_24,12,99234,3756,3,1096,1.1423,3.7726,30.28,LOW
3120090,연신내역,BUNSIK,TIME_00_06,12,532787,12333,6,1096,1.8755,20.255,9.26,CLOSED
3120090,연신내역,BUNSIK,TIME_06_11,12,532787,91090,5,1096,16.6223,20.255,82.07,MEDIUM
3120090,연신내역,BUNSIK,TIME_11_14,12,532787,122972,3,1096,37.4002,20.255,184.65,HIGH
3120090,연신내역,BUNSIK,TIME_14_17,12,532787,92070,3,1096,28.0018,20.255,138.25,HIGH
3120090,연신내역,BUNSIK,TIME_17_21,12,532787,176153,4,1096,40.1809,20.255,198.38,HIGH
3120090,연신내역,BUNSIK,TIME_21_24,12,532787,38169,3,1096,11.6086,20.255,57.31,LOW
3120090,연신내역,CAFE_BEVERAGE,TIME_00_06,12,1473976,17972,6,1096,2.733,56.0362,4.88,CLOSED
3120090,연신내역,CAFE_BEVERAGE,TIME_06_11,12,1473976,272610,5,1096,49.7464,56.0362,88.78,MEDIUM
3120090,연신내역,CAFE_BEVERAGE,TIME_11_14,12,1473976,398752,3,1096,121.2749,56.0362,216.42,HIGH
3120090,연신내역,CAFE_BEVERAGE,TIME_14_17,12,1473976,382922,3,1096,116.4605,56.0362,207.83,HIGH
3120090,연신내역,CAFE_BEVERAGE,TIME_17_21,12,1473976,328618,4,1096,74.9585,56.0362,133.77,HIGH
3120090,연신내역,CAFE_BEVERAGE,TIME_21_24,12,1473976,73102,3,1096,22.233,56.0362,39.68,LOW
3120090,연신내역,BAKERY,TIME_00_06,12,347684,36,6,1096,0.0055,13.2179,0.04,CLOSED
3120090,연신내역,BAKERY,TIME_06_11,12,347684,43456,5,1096,7.9299,13.2179,59.99,LOW
3120090,연신내역,BAKERY,TIME_11_14,12,347684,72265,3,1096,21.9784,13.2179,166.28,HIGH
3120090,연신내역,BAKERY,TIME_14_17,12,347684,86428,3,1096,26.2859,13.2179,198.87,HIGH
3120090,연신내역,BAKERY,TIME_17_21,12,347684,118342,4,1096,26.9941,13.2179,204.22,HIGH
3120090,연신내역,BAKERY,TIME_21_24,12,347684,27157,3,1096,8.2594,13.2179,62.49,LOW
3120091,본서부병원,KOREAN_FOOD,TIME_00_06,12,2333159,18086,6,1096,2.7503,88.6998,3.1,CLOSED
3120091,본서부병원,KOREAN_FOOD,TIME_06_11,12,2333159,67334,5,1096,12.2872,88.6998,13.85,LOW
3120091,본서부병원,KOREAN_FOOD,TIME_11_14,12,2333159,799602,3,1096,243.188,88.6998,274.17,VERY_HIGH
3120091,본서부병원,KOREAN_FOOD,TIME_14_17,12,2333159,385986,3,1096,117.3923,88.6998,132.35,HIGH
3120091,본서부병원,KOREAN_FOOD,TIME_17_21,12,2333159,871191,4,1096,198.7206,88.6998,224.04,VERY_HIGH
3120091,본서부병원,KOREAN_FOOD,TIME_21_24,12,2333159,190960,3,1096,58.0779,88.6998,65.48,LOW
3120091,본서부병원,CHINESE_FOOD,TIME_00_06,12,92706,12,6,1096,0.0018,3.5244,0.05,CLOSED
3120091,본서부병원,CHINESE_FOOD,TIME_06_11,12,92706,387,5,1096,0.0706,3.5244,2.0,CLOSED
3120091,본서부병원,CHINESE_FOOD,TIME_11_14,12,92706,39907,3,1096,12.1372,3.5244,344.37,VERY_HIGH
3120091,본서부병원,CHINESE_FOOD,TIME_14_17,12,92706,20362,3,1096,6.1928,3.5244,175.71,HIGH
3120091,본서부병원,CHINESE_FOOD,TIME_17_21,12,92706,30912,4,1096,7.0511,3.5244,200.06,HIGH
3120091,본서부병원,CHINESE_FOOD,TIME_21_24,12,92706,1126,3,1096,0.3425,3.5244,9.72,CLOSED
3120091,본서부병원,WESTERN_FOOD,TIME_00_06,12,163189,0,6,1096,0.0,6.204,0.0,CLOSED
3120091,본서부병원,WESTERN_FOOD,TIME_06_11,12,163189,817,5,1096,0.1491,6.204,2.4,CLOSED
3120091,본서부병원,WESTERN_FOOD,TIME_11_14,12,163189,78260,3,1096,23.8017,6.204,383.65,VERY_HIGH
3120091,본서부병원,WESTERN_FOOD,TIME_14_17,12,163189,13086,3,1096,3.9799,6.204,64.15,LOW
3120091,본서부병원,WESTERN_FOOD,TIME_17_21,12,163189,70294,4,1096,16.0342,6.204,258.45,VERY_HIGH
3120091,본서부병원,WESTERN_FOOD,TIME_21_24,12,163189,732,3,1096,0.2226,6.204,3.59,CLOSED
3120091,본서부병원,FAST_FOOD,TIME_00_06,12,211243,0,6,1096,0.0,8.0308,0.0,CLOSED
3120091,본서부병원,FAST_FOOD,TIME_06_11,12,211243,10621,5,1096,1.9381,8.0308,24.13,LOW
3120091,본서부병원,FAST_FOOD,TIME_11_14,12,211243,65230,3,1096,19.8388,8.0308,247.03,VERY_HIGH
3120091,본서부병원,FAST_FOOD,TIME_14_17,12,211243,51577,3,1096,15.6864,8.0308,195.33,HIGH
3120091,본서부병원,FAST_FOOD,TIME_17_21,12,211243,73295,4,1096,16.7188,8.0308,208.18,HIGH
3120091,본서부병원,FAST_FOOD,TIME_21_24,12,211243,10520,3,1096,3.1995,8.0308,39.84,LOW
3120091,본서부병원,BUNSIK,TIME_00_06,12,362055,162,6,1096,0.0246,13.7643,0.18,CLOSED
3120091,본서부병원,BUNSIK,TIME_06_11,12,362055,32201,5,1096,5.8761,13.7643,42.69,LOW
3120091,본서부병원,BUNSIK,TIME_11_14,12,362055,93369,3,1096,28.3969,13.7643,206.31,HIGH
3120091,본서부병원,BUNSIK,TIME_14_17,12,362055,71230,3,1096,21.6636,13.7643,157.39,HIGH
3120091,본서부병원,BUNSIK,TIME_17_21,12,362055,123491,4,1096,28.1686,13.7643,204.65,HIGH
3120091,본서부병원,BUNSIK,TIME_21_24,12,362055,41602,3,1096,12.6527,13.7643,91.92,MEDIUM
3120091,본서부병원,CAFE_BEVERAGE,TIME_00_06,12,629987,254,6,1096,0.0386,23.9502,0.16,CLOSED
3120091,본서부병원,CAFE_BEVERAGE,TIME_06_11,12,629987,114429,5,1096,20.8812,23.9502,87.19,MEDIUM
3120091,본서부병원,CAFE_BEVERAGE,TIME_11_14,12,629987,185047,3,1096,56.2795,23.9502,234.99,VERY_HIGH
3120091,본서부병원,CAFE_BEVERAGE,TIME_14_17,12,629987,169381,3,1096,51.5149,23.9502,215.09,HIGH
3120091,본서부병원,CAFE_BEVERAGE,TIME_17_21,12,629987,140538,4,1096,32.057,23.9502,133.85,HIGH
3120091,본서부병원,CAFE_BEVERAGE,TIME_21_24,12,629987,20338,3,1096,6.1855,23.9502,25.83,LOW
3120091,본서부병원,BAKERY,TIME_00_06,12,165846,19,6,1096,0.0029,6.305,0.05,CLOSED
3120091,본서부병원,BAKERY,TIME_06_11,12,165846,41300,5,1096,7.5365,6.305,119.53,MEDIUM
3120091,본서부병원,BAKERY,TIME_11_14,12,165846,35212,3,1096,10.7092,6.305,169.85,HIGH
3120091,본서부병원,BAKERY,TIME_14_17,12,165846,32424,3,1096,9.8613,6.305,156.41,HIGH
3120091,본서부병원,BAKERY,TIME_17_21,12,165846,43616,4,1096,9.9489,6.305,157.79,HIGH
3120091,본서부병원,BAKERY,TIME_21_24,12,165846,13275,3,1096,4.0374,6.305,64.04,LOW
3120092,불광역,KOREAN_FOOD,TIME_00_06,12,547408,18552,6,1096,2.8212,20.8108,13.56,LOW
3120092,불광역,KOREAN_FOOD,TIME_06_11,12,547408,7462,5,1096,1.3617,20.8108,6.54,CLOSED
3120092,불광역,KOREAN_FOOD,TIME_11_14,12,547408,143374,3,1096,43.6052,20.8108,209.53,HIGH
3120092,불광역,KOREAN_FOOD,TIME_14_17,12,547408,67330,3,1096,20.4775,20.8108,98.4,MEDIUM
3120092,불광역,KOREAN_FOOD,TIME_17_21,12,547408,222117,4,1096,50.6654,20.8108,243.46,VERY_HIGH
3120092,불광역,KOREAN_FOOD,TIME_21_24,12,547408,88573,3,1096,26.9383,20.8108,129.44,MEDIUM
3120092,불광역,CAFE_BEVERAGE,TIME_00_06,12,237492,20,6,1096,0.003,9.0287,0.03,CLOSED
3120092,불광역,CAFE_BEVERAGE,TIME_06_11,12,237492,46457,5,1096,8.4776,9.0287,93.9,MEDIUM
3120092,불광역,CAFE_BEVERAGE,TIME_11_14,12,237492,70605,3,1096,21.4735,9.0287,237.84,VERY_HIGH
3120092,불광역,CAFE_BEVERAGE,TIME_14_17,12,237492,62235,3,1096,18.9279,9.0287,209.64,HIGH
3120092,불광역,CAFE_BEVERAGE,TIME_17_21,12,237492,50150,4,1096,11.4393,9.0287,126.7,MEDIUM
3120092,불광역,CAFE_BEVERAGE,TIME_21_24,12,237492,8025,3,1096,2.4407,9.0287,27.03,LOW
3120093,연희동,KOREAN_FOOD,TIME_00_06,12,2808340,59051,6,1096,8.9798,106.7648,8.41,CLOSED
3120093,연희동,KOREAN_FOOD,TIME_06_11,12,2808340,55363,5,1096,10.1027,106.7648,9.46,CLOSED
3120093,연희동,KOREAN_FOOD,TIME_11_14,12,2808340,1152155,3,1096,350.4121,106.7648,328.21,VERY_HIGH
3120093,연희동,KOREAN_FOOD,TIME_14_17,12,2808340,479326,3,1096,145.7804,106.7648,136.54,HIGH
3120093,연희동,KOREAN_FOOD,TIME_17_21,12,2808340,933898,4,1096,213.0242,106.7648,199.53,HIGH
3120093,연희동,KOREAN_FOOD,TIME_21_24,12,2808340,128547,3,1096,39.0958,106.7648,36.62,LOW
3120093,연희동,CHINESE_FOOD,TIME_00_06,12,286331,21,6,1096,0.0032,10.8855,0.03,CLOSED
3120093,연희동,CHINESE_FOOD,TIME_06_11,12,286331,149,5,1096,0.0272,10.8855,0.25,CLOSED
3120093,연희동,CHINESE_FOOD,TIME_11_14,12,286331,104811,3,1096,31.8768,10.8855,292.84,VERY_HIGH
3120093,연희동,CHINESE_FOOD,TIME_14_17,12,286331,51534,3,1096,15.6734,10.8855,143.98,HIGH
3120093,연희동,CHINESE_FOOD,TIME_17_21,12,286331,120332,4,1096,27.448,10.8855,252.15,VERY_HIGH
3120093,연희동,CHINESE_FOOD,TIME_21_24,12,286331,9484,3,1096,2.8844,10.8855,26.5,LOW
3120093,연희동,JAPANESE_FOOD,TIME_00_06,12,107904,104,6,1096,0.0158,4.1022,0.39,CLOSED
3120093,연희동,JAPANESE_FOOD,TIME_06_11,12,107904,399,5,1096,0.0728,4.1022,1.77,CLOSED
3120093,연희동,JAPANESE_FOOD,TIME_11_14,12,107904,37804,3,1096,11.4976,4.1022,280.28,VERY_HIGH
3120093,연희동,JAPANESE_FOOD,TIME_14_17,12,107904,14605,3,1096,4.4419,4.1022,108.28,MEDIUM
3120093,연희동,JAPANESE_FOOD,TIME_17_21,12,107904,49540,4,1096,11.3002,4.1022,275.47,VERY_HIGH
3120093,연희동,JAPANESE_FOOD,TIME_21_24,12,107904,5452,3,1096,1.6582,4.1022,40.42,LOW
3120093,연희동,WESTERN_FOOD,TIME_00_06,12,200140,2101,6,1096,0.3195,7.6087,4.2,CLOSED
3120093,연희동,WESTERN_FOOD,TIME_06_11,12,200140,1194,5,1096,0.2179,7.6087,2.86,CLOSED
3120093,연희동,WESTERN_FOOD,TIME_11_14,12,200140,65679,3,1096,19.9754,7.6087,262.53,VERY_HIGH
3120093,연희동,WESTERN_FOOD,TIME_14_17,12,200140,37279,3,1096,11.3379,7.6087,149.01,HIGH
3120093,연희동,WESTERN_FOOD,TIME_17_21,12,200140,77677,4,1096,17.7183,7.6087,232.87,VERY_HIGH
3120093,연희동,WESTERN_FOOD,TIME_21_24,12,200140,16210,3,1096,4.93,7.6087,64.79,LOW
3120093,연희동,CHICKEN,TIME_00_06,12,142850,7223,6,1096,1.0984,5.4307,20.23,LOW
3120093,연희동,CHICKEN,TIME_06_11,12,142850,6,5,1096,0.0011,5.4307,0.02,CLOSED
3120093,연희동,CHICKEN,TIME_11_14,12,142850,3509,3,1096,1.0672,5.4307,19.65,LOW
3120093,연희동,CHICKEN,TIME_14_17,12,142850,11273,3,1096,3.4285,5.4307,63.13,LOW
3120093,연희동,CHICKEN,TIME_17_21,12,142850,72551,4,1096,16.549,5.4307,304.73,VERY_HIGH
3120093,연희동,CHICKEN,TIME_21_24,12,142850,48288,3,1096,14.6861,5.4307,270.43,VERY_HIGH
3120093,연희동,FAST_FOOD,TIME_00_06,12,356124,182,6,1096,0.0277,13.5388,0.2,CLOSED
3120093,연희동,FAST_FOOD,TIME_06_11,12,356124,17683,5,1096,3.2268,13.5388,23.83,LOW
3120093,연희동,FAST_FOOD,TIME_11_14,12,356124,105754,3,1096,32.1636,13.5388,237.57,VERY_HIGH
3120093,연희동,FAST_FOOD,TIME_14_17,12,356124,72165,3,1096,21.948,13.5388,162.11,HIGH
3120093,연희동,FAST_FOOD,TIME_17_21,12,356124,137453,4,1096,31.3533,13.5388,231.58,VERY_HIGH
3120093,연희동,FAST_FOOD,TIME_21_24,12,356124,22887,3,1096,6.9608,13.5388,51.41,LOW
3120093,연희동,BUNSIK,TIME_00_06,12,665325,2355,6,1096,0.3581,25.2937,1.42,CLOSED
3120093,연희동,BUNSIK,TIME_06_11,12,665325,42824,5,1096,7.8146,25.2937,30.9,LOW
3120093,연희동,BUNSIK,TIME_11_14,12,665325,177725,3,1096,54.0526,25.2937,213.7,HIGH
3120093,연희동,BUNSIK,TIME_14_17,12,665325,133390,3,1096,40.5687,25.2937,160.39,HIGH
3120093,연희동,BUNSIK,TIME_17_21,12,665325,240271,4,1096,54.8063,25.2937,216.68,HIGH
3120093,연희동,BUNSIK,TIME_21_24,12,665325,68760,3,1096,20.9124,25.2937,82.68,MEDIUM
3120093,연희동,CAFE_BEVERAGE,TIME_00_06,12,2844419,1815,6,1096,0.276,108.1364,0.26,CLOSED
3120093,연희동,CAFE_BEVERAGE,TIME_06_11,12,2844419,328714,5,1096,59.9843,108.1364,55.47,LOW
3120093,연희동,CAFE_BEVERAGE,TIME_11_14,12,2844419,857711,3,1096,260.861,108.1364,241.23,VERY_HIGH
3120093,연희동,CAFE_BEVERAGE,TIME_14_17,12,2844419,946887,3,1096,287.9827,108.1364,266.31,VERY_HIGH
3120093,연희동,CAFE_BEVERAGE,TIME_17_21,12,2844419,641116,4,1096,146.24,108.1364,135.24,HIGH
3120093,연희동,CAFE_BEVERAGE,TIME_21_24,12,2844419,68176,3,1096,20.7348,108.1364,19.17,LOW
3120093,연희동,BAKERY,TIME_00_06,12,211167,7,6,1096,0.0011,8.0279,0.01,CLOSED
3120093,연희동,BAKERY,TIME_06_11,12,211167,14961,5,1096,2.7301,8.0279,34.01,LOW
3120093,연희동,BAKERY,TIME_11_14,12,211167,54761,3,1096,16.6548,8.0279,207.46,HIGH
3120093,연희동,BAKERY,TIME_14_17,12,211167,79570,3,1096,24.2001,8.0279,301.45,VERY_HIGH
3120093,연희동,BAKERY,TIME_17_21,12,211167,58853,4,1096,13.4245,8.0279,167.22,HIGH
3120093,연희동,BAKERY,TIME_21_24,12,211167,3015,3,1096,0.917,8.0279,11.42,LOW
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_00_06,12,7734453,344253,6,1096,52.3499,294.0409,17.8,LOW
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_06_11,12,7734453,228501,5,1096,41.6973,294.0409,14.18,LOW
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_11_14,12,7734453,2150581,3,1096,654.0696,294.0409,222.44,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_14_17,12,7734453,1091568,3,1096,331.9854,294.0409,112.9,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_17_21,12,7734453,2950561,4,1096,673.0294,294.0409,228.89,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",KOREAN_FOOD,TIME_21_24,12,7734453,968989,3,1096,294.7047,294.0409,100.23,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_00_06,12,1593176,8778,6,1096,1.3349,60.5678,2.2,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_06_11,12,1593176,4182,5,1096,0.7631,60.5678,1.26,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_11_14,12,1593176,487421,3,1096,148.2424,60.5678,244.75,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_14_17,12,1593176,288001,3,1096,87.5915,60.5678,144.62,HIGH
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_17_21,12,1593176,684011,4,1096,156.0244,60.5678,257.6,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",CHINESE_FOOD,TIME_21_24,12,1593176,120783,3,1096,36.7345,60.5678,60.65,LOW
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_00_06,12,1304002,59760,6,1096,9.0876,49.5743,18.33,LOW
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_06_11,12,1304002,730,5,1096,0.1332,49.5743,0.27,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_11_14,12,1304002,415844,3,1096,126.4732,49.5743,255.12,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_14_17,12,1304002,155977,3,1096,47.4383,49.5743,95.69,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_17_21,12,1304002,533743,4,1096,121.7479,49.5743,245.59,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",JAPANESE_FOOD,TIME_21_24,12,1304002,137948,3,1096,41.955,49.5743,84.63,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_00_06,12,1083602,13953,6,1096,2.1218,41.1953,5.15,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_06_11,12,1083602,3115,5,1096,0.5684,41.1953,1.38,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_11_14,12,1083602,329575,3,1096,100.2357,41.1953,243.32,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_14_17,12,1083602,169158,3,1096,51.4471,41.1953,124.89,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_17_21,12,1083602,457296,4,1096,104.3102,41.1953,253.21,VERY_HIGH
3120094,"신촌역(신촌역, 신촌로터리)",WESTERN_FOOD,TIME_21_24,12,1083602,110505,3,1096,33.6086,41.1953,81.58,MEDIUM
3120094,"신촌역(신촌역, 신촌로터리)",CHICKEN,TIME_00_06,12,264734,24953,6,1096,3.7946,10.0644,37.7,LOW
3120094,"신촌역(신촌역, 신촌로터리)",CHICKEN,TIME_06_11,12,264734,322,5,1096,0.0588,10.0644,0.58,CLOSED
3120094,"신촌역(신촌역, 신촌로터리)",CHICKEN,TIME_11_14,12,264734,4915,3,1096,1.4948,10.0644,14.85,LOW
3120094,"신촌역(신촌역, 신촌로터리)",CHICKEN,TIME_14_17,12,264734,12392,3,1096,3.7689,10.0644,37.45,LOW
